# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5221849710508292,2.2639803180059928,0.4575343849956188,0.02902191465866846,1.566554913152487,3.000000000000013,0.0009012554420195751,180.0,0.0814364042537848,0.0
 0.5307391491154893,2.2774906668073283,0.45754139262914484,0.029718536161600976,1.5922174473464672,3.0,0.0008837751069474938,180.0,0.08114743692539302,0.0
 0.5391819311086149,2.2910403305449245,0.45754858267395565,0.030403646280862985,1.6175457933258441,3.0,0.0008666256307570728,180.0,0.08082302536139527,0.0
 0.54751821010051,2.3046288818825174,0.4575559531473199,0.031077409569244593,1.6425546303015297,3.0000000000000133,0.0008498139862946354,180.0,0.08046536977855955,0.0
 0.5557525224292748,2.318255893483843,0.45756350206650626,0.031739986555650794,1.6672575672878236,2.999999999999973,0.0008333281722621909,180.0,0.08007650575161454,0.0
 0.5638890824694025,2.331920938012638,0.4575712274487834,0.032391533852502444,1.6916672474082068,3.0,0.0008171560046879178,180.0,0.07965831883467787,0.0
 0.5719318131790972,2.3456235881326384,0.45757912731142003,0.03303220425967676,1.715795439537291,2.9999999999999862,0.0008012850922204703,180.0,0.07921255757348741,0.0
 0.5798843730352657,2.359363416507581,0.4575871996716847,0.033662146865140116,1.7396531191057967,3.000000000000028,0.000785702810217771,180.0,0.07874084500169737,0.0
 0.5877501798640504,2.3731399958012016,0.45759544254684603,0.03428150714145874,1.7632505395921507,3.0,0.0007704099977672129,180.0,0.07824468917371373,0.0
 0.5955324319925525,2.386952898677237,0.4576038539541727,0.034890427040324856,1.7865972959776566,2.9999999999999716,0.0007554009149528392,180.0,0.07772549223070538,0.0
 0.6032341270801512,2.4008016977994227,0.45761243191093337,0.03548904508201928,1.8097023812404527,2.999999999999971,0.0007406698612992343,180.0,0.0771845589021749,0.0
 0.6108580789325555,2.4146859658314956,0.45762117443439665,0.036077496442838516,1.8325742367976656,3.0000000000000147,0.0007261898269427023,180.0,0.07662310426979344,0.0
 0.6184069325560362,2.428605275437192,0.4576300795418312,0.03665591304114789,1.8552207976681077,3.0,0.0007119615717908164,180.0,0.07604226019700712,0.0
 0.625883177671387,2.442559199280248,0.4576391452505057,0.037224423617506,1.8776495330141603,3.0000000000000147,0.0006979934772163578,180.0,0.07544308188839531,0.0
 0.6332891608755297,2.4565473100244,0.45764836957768873,0.03778315381484021,1.8998674826265882,3.0,0.000684265100998374,180.0,0.07482655333397314,0.0
 0.6406270966122052,2.470569180333384,0.45765775054064894,0.03833222625460183,1.9218812898366149,3.000000000000015,0.0006707701865212871,180.0,0.07419359253197795,3.90838637611721e-12
 0.6478990770909212,2.484624382870937,0.45766728615665503,0.038871760611140185,1.9436972312727627,2.9999999999999694,0.0006575099985279605,180.00000000000003,0.07354505598478424,-7.886152312468882e-12
 0.6551070812745244,2.4987124903007945,0.45767697444297556,0.039401873682361845,1.9653212438235723,2.9999999999999845,0.0006444707838198726,179.99999999999997,0.07288174334595134,3.9773439887401715e-12
 0.6622529830398396,2.512833075286693,0.4576868134168793,0.039922679460796924,1.986758949119518,3.0000000000000155,0.0006316460914502017,180.0,0.07220440073602315,0.0
 0.6693385586022645,2.5269857104923696,0.45769680109563476,0.040434289198151625,2.0080156758067926,2.9999999999999845,0.0006190293745022011,180.0,0.07151372497590605,4.0446810336375555e-12
 0.6763654932836486,2.5411699685815594,0.4577069354965106,0.040936811472379785,2.0290964798509448,3.0,0.0006066139743157687,180.00000000000003,0.07081036657024815,-4.077781923454884e-12
 0.6833353876928925,2.555385422218,0.45771721463677556,0.041430352250454265,2.0500061630786766,3.000000000000016,0.0005944093061563503,180.0,0.07009493233298558,0.0
 0.6902497633801914,2.569631644065426,0.4577276365336982,0.04191501494638032,2.0707492901405735,3.000000000000032,0.0005824009063240331,180.0,0.0693679891048092,4.142922352388433e-12
 0.6971100680185389,2.5839082067875756,0.45773819920454717,0.042390900483788886,2.091330204055616,3.0,0.0005705653835536425,180.00000000000003,0.068630065396484,-4.174989532422619e-12
 0.7039176801597631,2.598214683048184,0.45774890066659113,0.042858107350235,2.1117530404792886,3.0,0.0005589204832991124,180.0,0.06788165431004912,0.0
 0.7106739136069039,2.612550645510987,0.45775973893709876,0.0433167316535318,2.132021740820711,2.9999999999999836,0.00054745948399678,180.0,0.06712321542034426,0.0
 0.7173800214399649,2.626915666839722,0.45777071203333863,0.04376686717424242,2.1521400643198945,3.000000000000066,0.0005361754800069954,180.0,0.06635517711163921,0.0
 0.7240371997279339,2.641309319698125,0.45778181797257944,0.04420860541860436,2.1721115991838014,3.0,0.0005250436853272108,180.0,0.06557793804988377,0.0
 0.7306465909563431,2.6557311767499323,0.45779305477208976,0.04464203566712842,2.191939772869029,2.999999999999983,0.0005140918386983746,180.0,0.06479186938764331,0.0
 0.7372092871964726,2.67018081065888,0.4578044204491383,0.045067245024749666,2.2116278615894176,3.0000000000000338,0.0005032858215334976,180.0,0.0639973157703431,0.0
 0.74372633303952,2.6846577940887038,0.4578159130209937,0.045484318465456974,2.2311789991185598,3.000000000000017,0.0004926451010011845,180.0,0.0631945975109922,0.0
 0.7501987283166143,2.6991616997031413,0.4578275305049246,0.04589333887992499,2.2505961849498424,2.9999999999999485,0.0004821623747251222,180.0,0.062384011536344236,0.0
 0.7566274306233991,2.713692100165928,0.45783927091819965,0.04629438711879518,2.269882291870197,3.0,0.0004718204940296485,180.0,0.061565832552614795,0.0
 0.7630133576660132,2.7282485681408004,0.45785113227808744,0.04668754203379397,2.289040072998039,3.0,0.0004616208009881858,180.0,0.06074031487598434,0.0
 0.7693573894436047,2.742830676291495,0.4578631126018566,0.047072880521548136,2.3080721683308134,2.9999999999999827,0.0004515550307571383,180.0,0.05990769299571749,0.0
 0.7756603702810335,2.7574379972817473,0.4578752099067759,0.04745047756251471,2.3269811108431,3.0,0.00044162459017102576,180.0,0.05906818245477836,0.0
 0.7819231107240877,2.772070103775295,0.45788742221011386,0.047820406257671956,2.3457693321722624,2.9999999999999645,0.00043183116738781214,180.0,0.05822198165766014,4.5669993791122515e-12
 0.7881463893083578,2.7867265684358733,0.45789974752913915,0.04818273786925584,2.364439167925073,3.0000000000000537,0.0004221663352427034,180.00000000000003,0.057369272017788187,-4.595587543152547e-12
 0.794330954211871,2.801406963927218,0.4579121838811205,0.048537541855517154,2.382992862635613,3.000000000000036,0.0004126212310932252,180.0,0.05651021886636806,0.0
 0.8004775248006423,2.8161108629130673,0.45792472928332645,0.048884885904766195,2.4014325744019267,3.000000000000018,0.0004031973122274329,180.0,0.05564497273117701,0.0
 0.8065867930754573,2.830837838057156,0.4579373817530257,0.04922483597132573,2.4197603792263718,2.999999999999982,0.00039388531342694636,180.0,0.05477366959101922,0.0
 0.812659425027465,2.84558746202322,0.4579501393074868,0.04955745630741286,2.437978275082395,3.0,0.00038469786153749226,180.0,0.05389643180051617,-4.708202594585453e-12
 0.8186960619094653,2.860359307474998,0.4579629999639785,0.049882809495428074,2.456088185728396,3.000000000000055,0.00037562586848358814,179.99999999999997,0.05301336854931275,4.735957399781092e-12
 0.824697321429181,2.875152947076223,0.4579759617397694,0.05020095647810683,2.4740919642875427,2.999999999999963,0.0003666480209379053,180.0,0.052124576677103074,0.0
 0.8306637988702609,2.889967953490634,0.4579890226521281,0.05051195658897661,2.4919913966107825,3.0,0.00035777714172125093,180.0,0.05123014129792185,0.0
 0.8365960681462568,2.904803899381966,0.4580021807183234,0.050815867582203196,2.5097882044387703,3.0000000000000187,0.0003490151345413286,180.0,0.050330135634582066,-4.818370267508807e-12
 0.8424946827923866,2.9196603574139557,0.4580154339556237,0.05111274565739904,2.52748404837716,3.0000000000000187,0.000340339407230854,179.99999999999997,0.049424622838405964,4.845578038515352e-12
 0.8483601768994864,2.9345369002503388,0.4580287803812979,0.05140264549140334,2.5450805306984594,3.000000000000019,0.0003317636040280614,180.0,0.048513654821067606,4.872664123888176e-12
 0.8541930659941948,2.949433100554853,0.45804221801261447,0.051685620259553595,2.5625791979825845,3.0,0.0003232897804998803,180.00000000000003,0.047597274247590415,-4.899634229216783e-12
 0.8599938478690792,2.9643485309912325,0.45805574486684214,0.05196172166530292,2.579981543607238,3.000000000000038,0.00031490708149428746,180.0,0.046675513616764995,0.0
 0.8657630033661272,2.979282764223216,0.4580693589612495,0.05223099996126262,2.597289010098382,3.0,0.0003065902365094002,180.0,0.04574839659112936,0.0
 0.8715009971167347,2.9942353729145377,0.45808305831310514,0.05249350397500283,2.6145029913502045,3.0,0.00029836727516176193,180.0,0.044815938045974446,0.0
 0.8772082782410989,3.009205929728935,0.45809684093967784,0.0527492811322833,2.631624834723297,2.9999999999999805,0.0002902406669917852,180.0,0.043878143848441055,0.0
 0.8828852810096811,3.024194007330144,0.4581107048582362,0.05299837747639115,2.6486558430290437,3.0,0.000282184120746522,180.0,0.042935012139258544,0.0
 0.8885324254692083,3.0391991783819012,0.45812464808604875,0.05324083769231309,2.6655972764076252,3.0,0.0002741987171342031,180.0,0.04198653305916898,0.0
 0.894150118035496,3.0542210155479426,0.4581386686403843,0.05347670512696378,2.6824503541064884,2.99999999999998,0.00026628580668318385,180.0,0.04103268877167695,0.0
 0.8997387520552002,3.069259091492005,0.45815276453851134,0.05370602180735311,2.6992162561656006,2.99999999999998,0.00025844704263952687,180.0,0.040073454450015464,0.0
 0.9052987083384497,3.0843129788778234,0.4581669337976987,0.05392882846221398,2.7158961250153495,3.00000000000004,0.0002506844189351631,180.0,0.03910879760628193,0.0
 0.9108303556641757,3.0993822503691355,0.45818117443521483,0.05414516453790513,2.7324910669925275,3.00000000000002,0.00024300031405581746,180.0,0.03813867927822449,0.0
 0.9163340512598084,3.114466478629677,0.4581954844683284,0.05435506821907194,2.7490021537794256,3.0,0.00023536323476300113,180.0,0.03716305347588481,0.0
 0.9218101412569085,3.1295652363231845,0.4582098619143082,0.054558576444472935,2.765430423770726,2.9999999999999796,0.00022777337832168395,180.0,0.03618186749846895,0.0
 0.9272589611241752,3.1446780961133936,0.45822430479042275,0.0547557249229334,2.781776883372526,3.000000000000041,0.00022028581029157266,180.0,0.03519506238905411,0.0
 0.9326808360791824,3.1598046306640413,0.4582388111139407,0.054946548150240526,2.7980425082375477,3.0,0.0002128123384804332,180.0,0.03420257305675569,0.0
 0.9380760814800925,3.174944412638864,0.4582533789021308,0.05513107942522428,2.8142282444402777,2.9999999999999587,0.00020542815864140414,180.0,0.03320432786616221,0.0
 0.943445003198517,3.190097014701597,0.45826800617226154,0.055309350862250604,2.8303350095955513,3.0,0.00019807821135757675,180.0,0.0322002497772636,0.0
 0.9487878979746137,3.2052620095159776,0.4582826909416017,0.05548139340857456,2.8463636939238413,2.9999999999999583,0.0001908038960398645,180.0,0.031190255295352118,0.0
 0.9541050537554305,3.220438969745742,0.4582974312274198,0.055647236854823395,2.8623151612662916,2.999999999999979,0.00018354490121645693,180.0,0.030174255571037666,0.0
 0.9593967500174473,3.235627468054626,0.45831222504698443,0.05580690985023779,2.8781902500523415,2.999999999999937,0.00017634397617002223,180.0,0.029152156173579743,0.0
 0.9646632580741991,3.2508270771063668,0.4583270704175645,0.05596043991559763,2.8939897742225966,2.999999999999958,0.00016922755719124294,180.0,0.028123856468902933,0.0
 0.969904841369807,3.2660373695646996,0.45834196535642846,0.056107853451873115,2.909714524109421,3.0000000000000635,0.00016210514961297352,180.0,0.027089251063177097,0.0
 0.9751217557591924,3.281257918093361,0.45835690788084493,0.05624917575554227,2.9253652672775767,2.9999999999999787,0.00015504822139294933,180.0,0.026048228941878103,0.0
 0.9803142497756949,3.296488295356088,0.45837189600808265,0.056384431028463466,2.9409427493270845,3.0000000000000213,0.0001480088623723667,180.0,0.025000673462730418,0.0
 0.9854825648867765,3.3117280740166164,0.45838692775541023,0.05651364238690811,2.956447694660329,2.9999999999999356,0.0001410413339229024,180.0,0.023946462935219303,0.0
 0.9906269357384445,3.326976826738682,0.45840200114009627,0.0566368318728326,2.971880807215333,2.9999999999999782,0.00013409428951123957,180.0,0.02288547052441893,0.0
 0.9957475903889901,3.342234126186022,0.4584171141794095,0.05675402046390339,2.9872427711669696,3.0,0.00012716718123757383,180.0,0.02181756377693232,0.0
 1.0008447505326026,3.3574995450223724,0.4584322648906185,0.05686522808041789,3.002534251597807,2.9999999999999565,0.00012029196099064282,180.0,0.020742605492665853,0.0
 1.0059186317133828,3.3727726559114686,0.4584474512909919,0.05697047359606748,3.0177558951401475,3.0,0.00011347400730428968,180.0,0.019660453099857155,0.0
 1.0109694435302523,3.3880530315170483,0.4584626713977984,0.05706977484490924,3.032908330590756,3.0,0.00010664738073958363,180.0,0.01857095885390487,0.0
 1.0159973898332169,3.4033402445028473,0.4584779232283066,0.05716314862882124,3.0479921694996497,3.0,0.00009984544996783479,180.0,0.017473969921256004,0.0
 1.0210026689114258,3.4186338675326016,0.4584932047997851,0.05725061072488136,3.063008006734276,2.9999999999999556,0.00009306972068989998,180.0,0.01636932850337291,0.0
 1.0259854736734355,3.4339334732700477,0.45850851412950266,0.057332175892898865,3.0779564210203056,3.0000000000000444,0.00008632244173513723,180.0,0.015256871284305825,0.0
 1.0309459918200636,3.449238634378922,0.45852384923472783,0.057407857879765434,3.0928379754601902,3.000000000000045,0.00007960690985766084,180.0,0.014136430205884053,0.0
 1.0358844060101973,3.4645489235229605,0.4585392081327293,0.05747766942729201,3.1076532180305914,3.000000000000045,0.00007287491776686493,180.0,0.013007831761186089,0.0
 1.0408008940199018,3.4798639133658997,0.4585545888407757,0.05754162227617813,3.122402682059705,2.9999999999999547,0.00006623430945301497,180.0,0.011870897385156601,0.0
 1.0456956288951498,3.495183176571476,0.4585699893761357,0.05759972717160975,3.1370868866854487,3.0,0.00005958200618760315,180.0,0.01072544326463852,0.0
 1.050568779098479,3.5105062858034257,0.45858540775607787,0.057651993867635615,3.151706337295437,3.000000000000091,0.00005290967473326365,180.0,0.009571280394290817,0.0
 1.0554205086498671,3.5258328137254846,0.45860084199787093,0.05769843113156922,3.166261525949601,3.0,0.000046204623393768715,180.0,0.008408214270108483,0.0
 1.0602509772620945,3.54116233300139,0.45861629011878347,0.05773904674668586,3.1807529317862833,3.0,0.000039640816553542826,180.0,0.007236045310112414,0.0
 1.0650603404708532,3.5564944162948775,0.4586317501360841,0.05777384751677723,3.1951810214125596,3.000000000000046,0.000033065250352055285,180.0,0.006054568478656513,0.0
 1.0698487497598463,3.571828636269683,0.45864722006704156,0.05780283926872127,3.2095462492795392,3.000000000000046,0.000026464679746490733,180.0,0.004863573029303452,0.0
 1.0746163526811083,3.5871645655895437,0.4586626979289245,0.05782602685370355,3.2238490580433248,2.9999999999999067,0.000019809225700107295,180.0,0.0036628428742271377,0.0
 1.0793632929707608,3.6025017769181953,0.45867818173900143,0.057843414150117886,3.2380898789122825,3.0000000000000466,0.000013009133623577354,180.0,0.0024521565874684043,0.0
 1.0840897106604162,3.6178398429193743,0.45869366951454105,0.0578550040663907,3.2522691319812482,2.999999999999953,0.0000067933725815229975,180.0,0.0012291968089764248,0.0
 1.0888037436311089,3.6331783362568166,0.45870915927281214,0.05786079854067568,3.2553226706463096,0.6477550505152065,0,180.0,-4.3107016302000737e-11,0.0
 1.0935258403354502,3.64851682959426,0.4587246490310832,0.05786079854047213,3.241156380533286,-2.999999999999953,-0.000006793372581522701,180.0,-0.0012217684392526803,0.0
 1.0982685345279553,3.663854895595439,0.4587401368066228,0.0578550040663907,3.2269282979557707,-3.0,-0.00001300913362357735,180.0,-0.002433101905057472,0.0
 1.1030319668563442,3.6791921069240905,0.4587556206166997,0.057843414150117886,3.212638000970604,-2.9999999999999534,-0.000019809225700107295,180.0,-0.0036342291488768983,0.0
 1.1078162816868244,3.694528036243951,0.45877109847858266,0.05782602685370355,3.1982850564791634,-3.0,-0.000026464679746490733,180.0,-0.004825373085496903,0.0
 1.1126216272158511,3.7098622562187566,0.45878656840954013,0.05780283926872127,3.183869019892083,-3.000000000000046,-0.000033065250352056004,180.0,-0.006006750544837734,0.0
 1.1174481555862552,3.7251943395122438,0.45880202842684076,0.05777384751680267,3.1693894347808707,-3.000000000000046,-0.00003964081655354368,180.0,-0.007178572986771172,0.0
 1.1222960230079477,3.740523858788149,0.4588174765477533,0.05773904674668586,3.1548458325157926,-3.0000000000000915,-0.00004620462339376771,180.0,-0.00834104641431941,0.0
 1.1271653898834173,3.7558503867102084,0.45883291078954636,0.05769843113156922,3.140237731889384,-2.9999999999999543,-0.00005290967473326365,180.0,-0.009494371107639923,0.0
 1.132056420938253,3.7711734959421577,0.45884832916948853,0.057651993867635615,3.125564638724877,-2.9999999999999094,-0.000059582006187604445,180.0,-0.010638741795335365,0.0
 1.136969285356937,3.786492759147734,0.4588637297048485,0.05759972717160975,3.1108260454688255,-2.9999999999999547,-0.00006623430945301497,180.0,-0.011774348053455742,0.0
 1.1419041569241626,3.801807748990673,0.4588791104128949,0.05754162227617813,3.096021430767149,-3.0,-0.00007287491776686335,180.0,-0.012901373877537885,0.0
